transaction_id,category,subcategory,region,season,unit_cost,unit_price,quantity_sold,inventory_days,revenue,cost,profit,profit_margin_pct
TXN100242,Home & Kitchen,Storage,Central,Festive,464.4,556.15,6,59.0,3336.9,2786.4,550.5,16.5
TXN100243,Electronics,Cameras,East,Monsoon,2051.57,1910.41,6,63.0,11462.46,12309.42,-846.96,-7.39
TXN100244,Home & Kitchen,Decor,South,Spring,79.71,93.64,8,90.0,749.12,637.68,111.44,14.88
TXN100245,Apparel,Winter Wear,North,Festive,102.8,109.88,4,111.0,439.52,411.2,28.32,6.44
TXN100246,Home & Kitchen,Cookware,Central,Spring,361.39,455.82,6,61.0,2734.92,2168.34,566.58,20.72
TXN100247,Beauty & Personal Care,Fragrances,Central,Monsoon,270.41,343.92,5,39.0,1719.6,1352.05,367.55,21.37
TXN100248,Apparel,Footwear,East,Festive,412.28,507.4,4,110.0,2029.6,1649.12,380.48,18.75
TXN100249,Home & Kitchen,Decor,Central,Summer,120.87,137.0,11,87.0,1507.0,1329.57,177.43,11.77
TXN100250,Electronics,Cameras,North,Monsoon,1400.89,1453.05,9,52.0,13077.45,12608.01,469.44,3.59
TXN100251,Home & Kitchen,Storage,East,Spring,196.69,232.62,8,89.0,1860.96,1573.52,287.44,15.45
TXN100252,Electronics,Smartphones,South,Spring,2787.9,3143.61,6,35.0,18861.66,16727.4,2134.26,11.32
TXN100253,Beauty & Personal Care,Fragrances,Central,Summer,450.64,627.83,7,37.0,4394.81,3154.48,1240.33,28.22
TXN100254,Electronics,Smartphones,West,Summer,2144.84,2289.96,6,39.0,13739.76,12869.04,870.72,6.34
TXN100255,Apparel,Women's Wear,South,Winter,392.67,489.93,5,69.0,2449.65,1963.35,486.3,19.85
TXN100256,Home & Kitchen,Furniture,South,Spring,278.26,319.27,10,94.0,3192.7,2782.6,410.1,12.84
TXN100257,Apparel,Kids Wear,Central,Festive,22.63,29.23,7,91.0,204.61,158.41,46.2,22.58
TXN100258,Apparel,Men's Wear,South,Festive,51.22,64.12,5,31.0,320.6,256.1,64.5,20.12
TXN100259,Electronics,Smartphones,West,Winter,2784.4,2999.07,6,43.0,17994.42,16706.4,1288.02,7.16
TXN100260,Apparel,Footwear,South,Winter,272.33,340.68,5,97.0,1703.4,1361.65,341.75,20.06
TXN100261,Apparel,Winter Wear,South,Winter,230.53,281.68,5,108.0,1408.4,1152.65,255.75,18.16
TXN100262,Home & Kitchen,Decor,Central,Summer,404.66,505.35,6,49.0,3032.1,2427.96,604.14,19.92
TXN100263,Grocery,Frozen Foods,East,Monsoon,137.32,143.42,13,18.0,1864.46,1785.16,79.3,4.25
TXN100264,Grocery,Snacks,West,Winter,32.19,34.32,16,12.0,549.12,515.04,34.08,6.21
TXN100265,Grocery,Frozen Foods,Central,Monsoon,492.74,535.16,15,10.0,8027.4,7391.1,636.3,7.93
TXN100266,Home & Kitchen,Storage,East,Spring,73.3,78.55,9,76.0,706.95,659.7,47.25,6.68
TXN100267,Electronics,Laptops,Central,Winter,497.74,498.35,2,67.0,996.7,995.48,1.22,0.12
TXN100268,Electronics,Smartphones,West,Festive,1005.27,1089.03,5,36.0,5445.15,5026.35,418.8,7.69
TXN100269,Home & Kitchen,Appliances,North,Summer,16.7,19.38,5,55.0,96.9,83.5,13.4,13.83
TXN100270,Beauty & Personal Care,Grooming,West,Summer,91.29,111.78,12,34.0,1341.36,1095.48,245.88,18.33
TXN100271,Home & Kitchen,Decor,Central,Spring,116.77,131.48,5,78.0,657.4,583.85,73.55,11.19
TXN100272,Electronics,Headphones,West,Monsoon,355.13,342.49,2,57.0,684.98,710.26,-25.28,-3.69
TXN100273,Apparel,Winter Wear,East,Festive,450.41,592.13,7,64.0,4144.91,3152.87,992.04,23.93
TXN100274,Apparel,Women's Wear,East,Festive,237.27,298.54,9,58.0,2686.86,2135.43,551.43,20.52
TXN100275,Apparel,Kids Wear,East,Monsoon,101.45,120.15,7,55.0,841.05,710.15,130.9,15.56
TXN100276,Home & Kitchen,Appliances,East,Festive,487.98,591.26,5,44.0,2956.3,2439.9,516.4,17.47
TXN100277,Home & Kitchen,Appliances,North,Festive,276.94,319.75,17,93.0,5435.75,4707.98,727.77,13.39
TXN100278,Grocery,Beverages,West,Summer,179.36,195.31,9,10.0,1757.79,1614.24,143.55,8.17
TXN100279,Electronics,Cameras,Central,Festive,1383.66,1417.53,7,52.0,9922.71,9685.62,237.09,2.39
TXN100280,Home & Kitchen,Furniture,East,Spring,72.14,86.63,7,49.0,606.41,504.98,101.43,16.73
TXN100281,Home & Kitchen,Decor,East,Summer,454.93,546.61,5,57.0,2733.05,2274.65,458.4,16.77
TXN100282,Home & Kitchen,Appliances,East,Monsoon,458.74,549.01,9,58.0,4941.09,4128.66,812.43,16.44
TXN100283,Electronics,Smartphones,North,Winter,2368.48,2627.67,4,40.0,10510.68,9473.92,1036.76,9.86
TXN100284,Electronics,Cameras,South,Summer,2712.09,2957.96,7,34.0,20705.72,18984.63,1721.09,8.31
TXN100285,Home & Kitchen,Cookware,North,Winter,131.23,165.69,4,49.0,662.76,524.92,137.84,20.8
TXN100286,Grocery,Frozen Foods,East,Spring,336.6,351.68,11,10.0,3868.48,3702.6,165.88,4.29
TXN100287,Electronics,Accessories,Central,Summer,1179.21,1329.13,3,31.0,3987.39,3537.63,449.76,11.28
TXN100288,Beauty & Personal Care,Fragrances,Central,Winter,459.6,540.42,12,52.0,6485.04,5515.2,969.84,14.96
TXN100289,Grocery,Snacks,South,Festive,54.66,56.31,8,14.0,450.48,437.28,13.2,2.93
TXN100290,Home & Kitchen,Appliances,North,Winter,494.38,524.09,5,98.0,2620.45,2471.9,148.55,5.67
TXN100291,Home & Kitchen,Storage,South,Spring,393.0,428.22,10,77.0,4282.2,3930.0,352.2,8.22
TXN100292,Apparel,Footwear,East,Spring,265.72,316.62,9,46.0,2849.58,2391.48,458.1,16.08
TXN100293,Electronics,Accessories,South,Festive,2975.02,2913.64,7,55.0,20395.48,20825.14,-429.66,-2.11
TXN100294,Grocery,Dairy,South,Summer,31.22,33.78,19,8.0,641.82,593.18,48.64,7.58
TXN100295,Electronics,Headphones,West,Spring,1286.34,1363.58,3,48.0,4090.74,3859.02,231.72,5.66
TXN100296,Home & Kitchen,Decor,Central,Summer,54.8,63.36,4,73.0,253.44,219.2,34.24,13.51
TXN100297,Beauty & Personal Care,Haircare,Central,Festive,220.54,300.51,5,42.0,1502.55,1102.7,399.85,26.61
TXN100298,Home & Kitchen,Decor,South,Monsoon,360.3,441.46,7,40.0,3090.22,2522.1,568.12,18.38
TXN100299,Grocery,Frozen Foods,West,Festive,444.1,483.61,19,3.0,9188.59,8437.9,750.69,8.17
TXN100300,Apparel,Men's Wear,Central,Winter,452.58,535.94,6,48.0,3215.64,2715.48,500.16,15.55
TXN100301,Grocery,Frozen Foods,Central,Spring,393.13,365.08,15,14.0,5476.2,5896.95,-420.75,-7.68
TXN100302,Home & Kitchen,Furniture,East,Spring,219.46,261.36,10,84.0,2613.6,2194.6,419.0,16.03
TXN100303,Apparel,Men's Wear,East,Spring,165.3,207.9,11,108.0,2286.9,1818.3,468.6,20.49
TXN100304,Grocery,Frozen Foods,East,Festive,171.12,162.26,24,15.0,3894.24,4106.88,-212.64,-5.46
TXN100305,Grocery,Staples,East,Festive,92.74,89.85,21,15.0,1886.85,1947.54,-60.69,-3.22
TXN100306,Home & Kitchen,Furniture,West,Summer,160.86,166.27,9,87.0,1496.43,1447.74,48.69,3.25
TXN100307,Apparel,Kids Wear,South,Monsoon,142.57,166.46,4,114.0,665.84,570.28,95.56,14.35
TXN100308,Apparel,Footwear,North,Winter,92.06,115.87,4,32.0,463.48,368.24,95.24,20.55
TXN100309,Beauty & Personal Care,Grooming,West,Summer,394.68,447.2,9,52.0,4024.8,3552.12,472.68,11.74
TXN100310,Electronics,Headphones,Central,Festive,360.95,389.43,10,37.0,3894.3,3609.5,284.8,7.31
TXN100311,Apparel,Footwear,West,Festive,124.04,148.68,9,33.0,1338.12,1116.36,221.76,16.57
TXN100312,Beauty & Personal Care,Haircare,South,Summer,146.93,187.99,8,55.0,1503.92,1175.44,328.48,21.84
TXN100313,Beauty & Personal Care,Skincare,North,Spring,43.41,52.04,7,42.0,364.28,303.87,60.41,16.58
TXN100314,Apparel,Men's Wear,North,Festive,458.75,603.82,3,59.0,1811.46,1376.25,435.21,24.03
TXN100315,Electronics,Headphones,East,Monsoon,460.06,503.86,5,46.0,2519.3,2300.3,219.0,8.69
TXN100316,Home & Kitchen,Appliances,South,Spring,202.73,247.49,8,49.0,1979.92,1621.84,358.08,18.09
TXN100317,Apparel,Winter Wear,North,Winter,144.25,183.42,5,115.0,917.1,721.25,195.85,21.36
TXN100318,Beauty & Personal Care,Grooming,South,Monsoon,318.0,424.21,15,38.0,6363.15,4770.0,1593.15,25.04
TXN100319,Home & Kitchen,Appliances,North,Summer,382.06,474.77,7,51.0,3323.39,2674.42,648.97,19.53
TXN100320,Grocery,Snacks,Central,Spring,52.66,53.69,16,12.0,859.04,842.56,16.48,1.92
TXN100321,Apparel,Men's Wear,West,Festive,89.23,110.95,8,96.0,887.6,713.84,173.76,19.58
TXN100322,Beauty & Personal Care,Fragrances,East,Winter,163.88,214.66,8,28.0,1717.28,1311.04,406.24,23.66
TXN100323,Apparel,Footwear,North,Spring,365.3,409.46,7,104.0,2866.22,2557.1,309.12,10.78
TXN100324,Apparel,Winter Wear,West,Monsoon,245.34,317.1,4,49.0,1268.4,981.36,287.04,22.63
TXN100325,Home & Kitchen,Furniture,East,Monsoon,404.75,442.57,7,97.0,3097.99,2833.25,264.74,8.55
TXN100326,Apparel,Footwear,South,Winter,366.78,415.94,7,95.0,2911.58,2567.46,344.12,11.82
TXN100327,Home & Kitchen,Decor,East,Spring,436.13,442.15,7,86.0,3095.05,3052.91,42.14,1.36
TXN100328,Apparel,Kids Wear,South,Monsoon,223.34,257.91,5,94.0,1289.55,1116.7,172.85,13.4
TXN100329,Home & Kitchen,Appliances,South,Winter,196.07,214.88,10,98.0,2148.8,1960.7,188.1,8.75
TXN100330,Grocery,Staples,Central,Spring,258.28,247.84,11,15.0,2726.24,2841.08,-114.84,-4.21
TXN100331,Apparel,Women's Wear,Central,Summer,174.8,233.62,8,31.0,1868.96,1398.4,470.56,25.18
TXN100332,Electronics,Headphones,West,Festive,757.47,788.29,4,59.0,3153.16,3029.88,123.28,3.91
TXN100333,Electronics,Headphones,Central,Spring,346.66,329.51,10,52.0,3295.1,3466.6,-171.5,-5.2
TXN100334,Home & Kitchen,Furniture,East,Monsoon,152.12,178.92,4,55.0,715.68,608.48,107.2,14.98
TXN100335,Electronics,Accessories,East,Spring,2563.54,2789.74,5,48.0,13948.7,12817.7,1131.0,8.11
TXN100336,Home & Kitchen,Appliances,North,Summer,441.12,493.57,7,93.0,3454.99,3087.84,367.15,10.63
TXN100337,Home & Kitchen,Decor,West,Monsoon,29.76,35.49,5,68.0,177.45,148.8,28.65,16.15
TXN100338,Home & Kitchen,Storage,South,Winter,228.45,283.24,12,93.0,3398.88,2741.4,657.48,19.34
TXN100339,Grocery,Dairy,South,Winter,125.44,132.79,13,9.0,1726.27,1630.72,95.55,5.54
TXN100340,Electronics,Cameras,North,Summer,755.09,731.42,8,53.0,5851.36,6040.72,-189.36,-3.24
TXN100341,Apparel,Women's Wear,South,Spring,335.23,350.08,4,115.0,1400.32,1340.92,59.4,4.24
TXN100342,Apparel,Footwear,South,Festive,74.22,94.89,10,97.0,948.9,742.2,206.7,21.78
TXN100343,Beauty & Personal Care,Haircare,West,Winter,279.36,350.73,7,55.0,2455.11,1955.52,499.59,20.35
TXN100344,Electronics,Cameras,West,Monsoon,2921.12,3143.45,4,25.0,12573.8,11684.48,889.32,7.07
TXN100345,Electronics,Smartphones,South,Spring,1088.06,1192.05,5,,5960.25,5440.3,519.95,8.72
TXN100346,Apparel,Kids Wear,East,Monsoon,15.15,18.55,12,110.0,222.6,181.8,40.8,18.33
TXN100347,Home & Kitchen,Cookware,Central,Festive,357.41,412.53,5,89.0,2062.65,1787.05,275.6,13.36
TXN100348,Home & Kitchen,Decor,Central,Summer,455.7,449.82,5,88.0,2249.1,2278.5,-29.4,-1.31
TXN100349,Grocery,Snacks,Central,Festive,150.88,151.95,21,12.0,3190.95,3168.48,22.47,0.7
TXN100350,Home & Kitchen,Storage,South,Winter,337.32,345.49,3,91.0,1036.47,1011.96,24.51,2.36
TXN100351,Apparel,Kids Wear,East,Spring,406.89,496.61,3,50.0,1489.83,1220.67,269.16,18.07
TXN100352,Apparel,Kids Wear,West,Festive,78.33,92.27,6,82.0,553.62,469.98,83.64,15.11
TXN100353,Apparel,Footwear,West,Festive,168.26,225.33,4,45.0,901.32,673.04,228.28,25.33
TXN100354,Grocery,Staples,South,Spring,104.21,103.51,15,19.0,1552.65,1563.15,-10.5,-0.68
TXN100355,Grocery,Dairy,West,Spring,253.06,263.3,15,11.0,3949.5,3795.9,153.6,3.89
TXN100356,Apparel,Kids Wear,South,Winter,43.77,55.25,7,,386.75,306.39,80.36,20.78
TXN100357,Electronics,Cameras,East,Summer,1360.97,1396.26,5,57.0,6981.3,6804.85,176.45,2.53
TXN100358,Apparel,Men's Wear,North,Festive,391.08,447.95,8,107.0,3583.6,3128.64,454.96,12.7
TXN100359,Apparel,Men's Wear,Central,Winter,137.75,170.12,5,94.0,850.6,688.75,161.85,19.03
TXN100360,Electronics,Cameras,North,Winter,1366.2,1508.72,7,38.0,10561.04,9563.4,997.64,9.45
TXN100361,Home & Kitchen,Cookware,West,Spring,405.32,473.26,8,89.0,3786.08,3242.56,543.52,14.36
TXN100362,Home & Kitchen,Storage,North,Spring,456.23,550.5,8,47.0,4404.0,3649.84,754.16,17.12
TXN100363,Beauty & Personal Care,Haircare,East,Monsoon,144.8,193.31,5,33.0,966.55,724.0,242.55,25.09
TXN100364,Grocery,Beverages,East,Winter,343.67,375.55,16,11.0,6008.8,5498.72,510.08,8.49
TXN100365,Home & Kitchen,Decor,South,Festive,353.73,427.91,7,43.0,2995.37,2476.11,519.26,17.34
TXN100366,Home & Kitchen,Furniture,Central,Monsoon,352.77,419.76,4,43.0,1679.04,1411.08,267.96,15.96
TXN100367,Beauty & Personal Care,Makeup,Central,Festive,371.04,496.76,8,25.0,3974.08,2968.32,1005.76,25.31
TXN100368,Home & Kitchen,Furniture,North,Summer,295.44,326.08,7,85.0,2282.56,2068.08,214.48,9.4
TXN100369,Beauty & Personal Care,Skincare,North,Spring,497.44,693.42,11,37.0,7627.62,5471.84,2155.78,28.26
TXN100370,Apparel,Winter Wear,East,Monsoon,167.94,220.35,7,36.0,1542.45,1175.58,366.87,23.78
TXN100371,Beauty & Personal Care,Skincare,East,Monsoon,96.19,121.43,7,39.0,850.01,673.33,176.68,20.79
TXN100372,Electronics,Headphones,South,Summer,2276.74,2469.71,7,45.0,17287.97,15937.18,1350.79,7.81
TXN100373,Beauty & Personal Care,Grooming,South,Festive,92.69,118.01,4,57.0,472.04,370.76,101.28,21.46
TXN100374,Apparel,Men's Wear,Central,Winter,73.86,95.23,7,47.0,666.61,517.02,149.59,22.44
TXN100375,Home & Kitchen,Storage,South,Summer,446.58,465.32,9,89.0,4187.88,4019.22,168.66,4.03
TXN100376,Apparel,Footwear,Central,Summer,224.5,237.9,6,98.0,1427.4,1347.0,80.4,5.63
TXN100377,Home & Kitchen,Cookware,South,Winter,193.91,238.8,7,48.0,1671.6,1357.37,314.23,18.8
TXN100378,Grocery,Snacks,North,Spring,139.93,130.33,16,19.0,2085.28,2238.88,-153.6,-7.37
TXN100379,Beauty & Personal Care,Skincare,East,Winter,143.14,195.65,6,35.0,1173.9,858.84,315.06,26.84
TXN100380,Apparel,Winter Wear,North,Monsoon,366.46,481.42,6,51.0,2888.52,2198.76,689.76,23.88
TXN100381,Electronics,Laptops,Central,Winter,1923.04,2170.56,9,40.0,19535.04,17307.36,2227.68,11.4
TXN100382,Apparel,Kids Wear,Central,Spring,257.96,271.73,5,,1358.65,1289.8,68.85,5.07
TXN100383,Apparel,Women's Wear,South,Monsoon,375.75,434.4,6,109.0,2606.4,2254.5,351.9,13.5
TXN100384,Grocery,Staples,North,Summer,35.92,38.87,22,3.0,855.14,790.24,64.9,7.59
TXN100385,Electronics,Smartphones,North,Festive,2718.14,2545.35,5,57.0,12726.75,13590.7,-863.95,-6.79
TXN100386,Home & Kitchen,Decor,South,Festive,234.77,275.53,6,58.0,1653.18,1408.62,244.56,14.79
TXN100387,Grocery,Snacks,East,Winter,483.26,488.97,18,14.0,8801.46,8698.68,102.78,1.17
TXN100388,Apparel,Winter Wear,East,Summer,498.04,593.01,5,106.0,2965.05,2490.2,474.85,16.01
TXN100389,Apparel,Women's Wear,East,Summer,490.33,629.79,6,96.0,3778.74,2941.98,836.76,22.14
TXN100390,Home & Kitchen,Appliances,West,Winter,339.45,420.78,8,60.0,3366.24,2715.6,650.64,19.33
TXN100391,Beauty & Personal Care,Grooming,East,Festive,31.85,34.15,5,42.0,170.75,159.25,11.5,6.73
TXN100392,Grocery,Beverages,North,Monsoon,247.79,253.2,21,14.0,5317.2,5203.59,113.61,2.14
TXN100393,Home & Kitchen,Storage,South,Monsoon,134.07,143.49,7,89.0,1004.43,938.49,65.94,6.56
TXN100394,Grocery,Staples,North,Winter,17.8,16.57,18,19.0,298.26,320.4,-22.14,-7.42
TXN100395,Grocery,Beverages,North,Spring,214.76,223.92,15,7.0,3358.8,3221.4,137.4,4.09
TXN100396,Home & Kitchen,Cookware,North,Winter,242.53,290.31,7,61.0,2032.17,1697.71,334.46,16.46
TXN100397,Beauty & Personal Care,Skincare,East,Spring,399.04,521.77,5,33.0,2608.85,1995.2,613.65,23.52
TXN100398,Electronics,Laptops,South,Spring,291.93,300.82,6,55.0,1804.92,1751.58,53.34,2.96
TXN100399,Home & Kitchen,Cookware,North,Festive,459.37,563.12,7,67.0,3941.84,3215.59,726.25,18.42
TXN100400,Apparel,Women's Wear,Central,Summer,370.03,456.86,5,33.0,2284.3,1850.15,434.15,19.01
TXN100401,Electronics,Cameras,East,Spring,2519.63,2534.73,6,52.0,15208.38,15117.78,90.6,0.6
TXN100402,Home & Kitchen,Furniture,East,Festive,238.52,285.51,10,46.0,2855.1,2385.2,469.9,16.46
TXN100403,Electronics,Accessories,South,Monsoon,451.37,508.64,6,31.0,3051.84,2708.22,343.62,11.26
TXN100404,Electronics,Headphones,East,Spring,1139.7,1220.79,8,64.0,9766.32,9117.6,648.72,6.64
TXN100405,Apparel,Kids Wear,South,Winter,59.46,72.15,7,119.0,505.05,416.22,88.83,17.59
TXN100406,Apparel,Footwear,Central,Festive,247.01,272.55,6,91.0,1635.3,1482.06,153.24,9.37
TXN100407,Grocery,Staples,,Winter,96.46,105.85,14,4.0,1481.9,1350.44,131.46,8.87
TXN100408,Home & Kitchen,Furniture,South,Festive,325.66,348.15,8,92.0,2785.2,2605.28,179.92,6.46
TXN100409,Home & Kitchen,Decor,South,Summer,279.44,300.72,7,79.0,2105.04,1956.08,148.96,7.08
TXN100410,Apparel,Winter Wear,East,Spring,464.9,504.69,10,79.0,5046.9,4649.0,397.9,7.88
TXN100411,Apparel,Men's Wear,South,Summer,79.96,94.87,8,115.0,758.96,639.68,119.28,15.72
TXN100412,Apparel,Winter Wear,East,Winter,187.8,208.69,7,106.0,1460.83,1314.6,146.23,10.01
TXN100413,Grocery,Frozen Foods,North,Winter,218.89,222.4,15,14.0,3336.0,3283.35,52.65,1.58
TXN100414,Electronics,Headphones,West,Festive,2011.21,1835.77,8,53.0,14686.16,16089.68,-1403.52,-9.56
TXN100415,Apparel,Women's Wear,North,Summer,473.06,612.38,7,35.0,4286.66,3311.42,975.24,22.75
TXN100416,Grocery,Snacks,East,Summer,361.87,385.84,10,19.0,3858.4,3618.7,239.7,6.21
TXN100417,Beauty & Personal Care,Makeup,Central,Spring,418.26,483.24,9,45.0,4349.16,3764.34,584.82,13.45
TXN100418,Beauty & Personal Care,Makeup,Central,Spring,376.57,473.53,8,28.0,3788.24,3012.56,775.68,20.48
TXN100419,Apparel,Men's Wear,Central,Festive,385.76,415.83,7,94.0,2910.81,2700.32,210.49,7.23
TXN100420,Electronics,Laptops,West,Winter,1806.07,1847.63,8,68.0,14781.04,14448.56,332.48,2.25
TXN100421,Electronics,Smartphones,North,Spring,2073.97,2355.83,4,37.0,9423.32,8295.88,1127.44,11.96
TXN100422,Home & Kitchen,Furniture,East,Monsoon,484.78,555.75,5,95.0,2778.75,2423.9,354.85,12.77
TXN100423,Electronics,Smartphones,West,Spring,1301.9,1389.23,6,52.0,8335.38,7811.4,523.98,6.29
TXN100424,Electronics,Headphones,South,Festive,156.1,163.62,5,50.0,818.1,780.5,37.6,4.6
TXN100425,Home & Kitchen,Furniture,North,Winter,120.58,138.01,3,87.0,414.03,361.74,52.29,12.63
TXN100426,Grocery,Beverages,North,Festive,463.83,482.64,13,4.0,6274.32,6029.79,244.53,3.9
TXN100427,Home & Kitchen,Furniture,North,Summer,174.83,190.62,8,98.0,1524.96,1398.64,126.32,8.28
TXN100428,Home & Kitchen,Storage,,Festive,127.67,152.19,7,51.0,1065.33,893.69,171.64,16.11
TXN100429,Electronics,Cameras,North,Winter,2135.07,2420.32,9,37.0,21782.88,19215.63,2567.25,11.79
TXN100430,Grocery,Dairy,East,Festive,377.01,398.25,17,4.0,6770.25,6409.17,361.08,5.33
TXN100431,Grocery,Snacks,South,Winter,73.24,74.9,13,18.0,973.7,952.12,21.58,2.22
TXN100432,Electronics,Accessories,South,Spring,951.82,926.23,7,54.0,6483.61,6662.74,-179.13,-2.76
TXN100433,Beauty & Personal Care,Skincare,South,Winter,233.64,310.68,6,30.0,1864.08,1401.84,462.24,24.8
TXN100434,Grocery,Snacks,South,Summer,107.02,114.11,15,9.0,1711.65,1605.3,106.35,6.21
TXN100435,Electronics,Accessories,East,Summer,1109.05,1247.31,7,42.0,8731.17,7763.35,967.82,11.08
TXN100436,Electronics,Cameras,Central,Monsoon,1593.32,1800.38,5,26.0,9001.9,7966.6,1035.3,11.5
TXN100437,Apparel,Winter Wear,East,Spring,401.48,528.55,7,67.0,3699.85,2810.36,889.49,24.04
TXN100438,Electronics,Laptops,North,Summer,2561.22,2878.5,6,37.0,17271.0,15367.32,1903.68,11.02
TXN100439,Electronics,Accessories,North,Festive,2672.12,2612.8,5,,13064.0,13360.6,-296.6,-2.27
TXN100440,Electronics,Accessories,West,Monsoon,574.75,650.09,12,44.0,7801.08,6897.0,904.08,11.59
TXN100441,Electronics,Cameras,North,Winter,573.8,650.24,4,45.0,2600.96,2295.2,305.76,11.76
TXN100442,Home & Kitchen,Appliances,West,Monsoon,139.51,165.65,6,70.0,993.9,837.06,156.84,15.78
TXN100443,Electronics,Headphones,Central,Summer,982.01,943.58,9,64.0,8492.22,8838.09,-345.87,-4.07
TXN100444,Electronics,Headphones,South,Winter,376.1,405.27,8,,3242.16,3008.8,233.36,7.2
TXN100445,Home & Kitchen,Storage,North,Spring,466.93,546.53,8,82.0,4372.24,3735.44,636.8,14.56
TXN100446,Electronics,Accessories,West,Festive,2717.14,2788.83,5,52.0,13944.15,13585.7,358.45,2.57
TXN100447,Apparel,Footwear,Central,Summer,45.15,47.52,5,113.0,237.6,225.75,11.85,4.99
TXN100448,Electronics,Headphones,East,Festive,740.07,773.07,6,39.0,4638.42,4440.42,198.0,4.27
TXN100449,Home & Kitchen,Furniture,West,Winter,14.79,14.95,3,72.0,44.85,44.37,0.48,1.07
TXN100450,Home & Kitchen,Cookware,East,Summer,419.1,523.15,6,69.0,3138.9,2514.6,624.3,19.89
TXN100451,Grocery,Staples,North,Spring,402.57,423.31,18,18.0,7619.58,7246.26,373.32,4.9
TXN100452,Home & Kitchen,Appliances,East,Spring,287.29,353.37,7,42.0,2473.59,2011.03,462.56,18.7
TXN100453,Home & Kitchen,Furniture,West,Monsoon,253.99,263.01,5,88.0,1315.05,1269.95,45.1,3.43
TXN100454,Electronics,Smartphones,North,Summer,1367.98,1372.53,10,61.0,13725.3,13679.8,45.5,0.33
TXN100455,Grocery,Staples,South,Monsoon,39.73,39.53,19,12.0,751.07,754.87,-3.8,-0.51
TXN100456,Beauty & Personal Care,Skincare,South,Summer,439.93,510.02,11,52.0,5610.22,4839.23,770.99,13.74
TXN100457,Apparel,Kids Wear,North,Spring,179.59,237.44,4,39.0,949.76,718.36,231.4,24.36
TXN100458,Electronics,Headphones,Central,Winter,1101.39,1082.24,8,49.0,8657.92,8811.12,-153.2,-1.77
TXN100459,Home & Kitchen,Cookware,Central,Summer,419.7,497.11,10,66.0,4971.1,4197.0,774.1,15.57
TXN100460,Beauty & Personal Care,Grooming,North,Festive,247.06,312.67,9,52.0,2814.03,2223.54,590.49,20.98
TXN100461,Electronics,Headphones,West,Winter,2920.24,3119.68,5,61.0,15598.4,14601.2,997.2,6.39
TXN100462,Apparel,Kids Wear,Central,Monsoon,313.11,385.96,6,37.0,2315.76,1878.66,437.1,18.88
TXN100463,Apparel,Men's Wear,West,Spring,479.92,616.35,2,53.0,1232.7,959.84,272.86,22.14
TXN100464,Apparel,Winter Wear,East,Summer,103.73,115.65,6,111.0,693.9,622.38,71.52,10.31
TXN100465,Home & Kitchen,Cookware,North,Spring,473.11,561.46,8,67.0,4491.68,3784.88,706.8,15.74
TXN100466,Grocery,Staples,South,Festive,362.78,393.7,15,6.0,5905.5,5441.7,463.8,7.85
TXN100467,Beauty & Personal Care,Haircare,East,Summer,236.29,268.62,8,43.0,2148.96,1890.32,258.64,12.04
TXN100468,Beauty & Personal Care,Makeup,Central,Monsoon,57.44,66.33,7,59.0,464.31,402.08,62.23,13.4
TXN100469,Apparel,Men's Wear,South,Festive,65.4,76.36,8,102.0,610.88,523.2,87.68,14.35
TXN100470,Home & Kitchen,Decor,West,Monsoon,233.6,273.83,10,56.0,2738.3,2336.0,402.3,14.69
TXN100471,Beauty & Personal Care,Skincare,South,Winter,474.24,614.71,5,20.0,3073.55,2371.2,702.35,22.85
TXN100472,Grocery,Beverages,West,Summer,149.41,135.65,14,14.0,1899.1,2091.74,-192.64,-10.14
TXN100473,Grocery,Frozen Foods,North,Spring,103.3,111.58,20,3.0,2231.6,2066.0,165.6,7.42
TXN100474,Home & Kitchen,Furniture,Central,Winter,70.41,82.32,7,41.0,576.24,492.87,83.37,14.47
TXN100475,Home & Kitchen,Cookware,North,Summer,148.92,169.07,4,90.0,676.28,595.68,80.6,11.92
TXN100476,Home & Kitchen,Storage,South,Monsoon,73.23,88.31,7,56.0,618.17,512.61,105.56,17.08
